property_id, seating_type, industry_anzsic4_code, location_zip, clue_small_area, trading_name, x_coordinate, location_address, location_city, location_state, number_of_seats, ogc_fid, industry_anzsic4_description, y_coordinate, census_year, street_address, base_property_id, block_id
"101199","Seats - Indoor","4511",null,"Melbourne (CBD)","Melbourne Dae Jang Geum Korean BBQ","144.9658365",null,null,null,"120",33167,"Cafes and Restaurants","-37.81296443","2010","246-260 Bourke Street","101199","56"
"578096","Seats - Indoor","4400",null,"Docklands","Travelodge Docklands","144.9502584",null,null,null,"150",33180,"Accommodation","-37.81864992","2010","715-727 Bourke Street","578096","1105"
"104468","Seats - Outdoor","4512",null,"Parkville","Professor Court Cafe","144.9612468",null,null,null,"30",33195,"Takeaway Food Services","-37.79739836","2010","156-292 Grattan Street","104468","270"
"101788","Seats - Indoor","4512",null,"Melbourne (CBD)","Cafe No 5","144.9654744",null,null,null,"18",33234,"Takeaway Food Services","-37.81664468","2010","258-260 Flinders Lane","101788","25"
"108646","Seats - Outdoor","4511",null,"Melbourne (Remainder)","Rice @ Chevron","144.9798191",null,null,null,"18",33264,"Cafes and Restaurants","-37.8455379","2010","519-539 St Kilda Road","108646","724"
"620313","Seats - Outdoor","4511",null,"Docklands","Chillipadi Waterfront City","144.9378299",null,null,null,"48",33276,"Cafes and Restaurants","-37.81315031","2010","1 Star Circus","593737","1110"
"104080","Seats - Indoor","4511",null,"Melbourne (CBD)","Forefront Eatery","144.9617628",null,null,null,"30",33279,"Cafes and Restaurants","-37.80816923","2010","83-93 Franklin Street","104080","105"
"102498","Seats - Outdoor","4511",null,"South Yarra","Lynch's Restaurant","144.9804913",null,null,null,"4",33288,"Cafes and Restaurants","-37.83412547","2010","131-133 Domain Road","102498","862"
"105746","Seats - Indoor","4512",null,"Melbourne (CBD)","Harajuku Crepes","144.9630189",null,null,null,"4",33305,"Takeaway Food Services","-37.81073331","2010","183-265 La Trobe Street","105746","85"
"106153","Seats - Indoor","4511",null,"Carlton","Jimmy Watsons ","144.9671779",null,null,null,"120",33340,"Cafes and Restaurants","-37.7975082","2010","331-335 Lygon Street","106153","207"
"109848","Seats - Indoor","4511",null,"Carlton","Draculas","144.964176",null,null,null,"320",33381,"Cafes and Restaurants","-37.80649729","2010","96-100 Victoria Street","109848","265"
"103233","Seats - Outdoor","4511",null,"Melbourne (CBD)","Cafe Scaletti","144.9597917",null,null,null,"12",33393,"Cafes and Restaurants","-37.80760291","2010","487 Elizabeth Street","103233","114"
"108985","Seats - Indoor","4511",null,"Melbourne (CBD)","City Wine Shop / Singlo Bar","144.9724651",null,null,null,"45",33435,"Cafes and Restaurants","-37.81099169","2010","159 Spring Street","108985","58"
"105486","Seats - Indoor","4511",null,"Melbourne (CBD)","By Korea ","144.9628763",null,null,null,"44",33447,"Cafes and Restaurants","-37.80962882","2010","212-222 La Trobe Street","105486","95"
"107486","Seats - Indoor","4512",null,"West Melbourne (Residential)","The Grill ","144.9555843",null,null,null,"4",33462,"Takeaway Food Services","-37.80619737","2010","85-87 Peel Street","107486","435"
"108074","Seats - Indoor","4512",null,"Melbourne (CBD)","Bluebag ","144.9599687",null,null,null,"22",33487,"Takeaway Food Services","-37.81428585","2010","185-199 Queen Street","108074","53"
"104468","Seats - Outdoor","4511",null,"Parkville","The Potter Espresso Bar","144.9612468",null,null,null,"42",33512,"Cafes and Restaurants","-37.79739836","2010","156-292 Grattan Street","104468","270"
"110654","Seats - Outdoor","4511",null,"Melbourne (CBD)","Subway","144.9694844",null,null,null,"6",33548,"Cafes and Restaurants","-37.81044353","2010","235 Exhibition Street","110654","67"
"109683","Seats - Indoor","4511",null,"West Melbourne (Residential)","The White Lotus Vegetarian Cafe","144.9554422",null,null,null,"60",33594,"Cafes and Restaurants","-37.80604869","2010","183-185 Victoria Street","109683","435"
"110007","Seats - Indoor","4512",null,"East Melbourne","Nikko Sushi Noodle ","144.9873663",null,null,null,"10",33598,"Takeaway Food Services","-37.81635606","2010","80 Wellington Parade","110007","607"
"108582","Seats - Indoor","4511",null,"Melbourne (CBD)","Ants Bistro","144.9679947",null,null,null,"70",33602,"Cafes and Restaurants","-37.81132789","2010","210-222 Russell Street","108582","67"
"108084","Seats - Indoor","4511",null,"Melbourne (CBD)","Lunchroom","144.9579933",null,null,null,"60",33627,"Cafes and Restaurants","-37.80988001","2010","365-371 Queen Street","108084","103"
"101789","Seats - Outdoor","4512",null,"Melbourne (CBD)","Blue Fish","144.9655966",null,null,null,"3",33628,"Takeaway Food Services","-37.8166033","2010","252-254 Flinders Lane","101789","25"
"108093","Seats - Outdoor","4511",null,"Melbourne (CBD)","Chez Cafe","144.9596748",null,null,null,"12",33644,"Cafes and Restaurants","-37.81181165","2010","330-344 Little Lonsdale Street","108093","84"
"104665","Seats - Indoor","4511",null,"Melbourne (CBD)","Von's Restaurant & Bar","144.9611061",null,null,null,"54",33658,"Cafes and Restaurants","-37.8130703","2010","68-78 Hardware Lane","104665","64"
"103689","Seats - Indoor","4511",null,"Carlton","Shakahari Vegetarian Restaurant","144.967803",null,null,null,"65",33676,"Cafes and Restaurants","-37.79900338","2010","201-203 Faraday Street","103689","218"
"103819","Seats - Indoor","4511",null,"North Melbourne","Cafe Vagabond","144.9531712",null,null,null,"30",33681,"Cafes and Restaurants","-37.79881149","2010","81-83 Flemington Road","103819","378"
"105489","Seats - Indoor","4511",null,"Melbourne (CBD)","Spicy Noodle Cafe","144.96321",null,null,null,"75",33693,"Cafes and Restaurants","-37.80953222","2010","200-202 La Trobe Street","105489","95"
"109302","Seats - Indoor","4512",null,"Melbourne (CBD)","Tokui Sushi","144.9643593",null,null,null,"6",33737,"Takeaway Food Services","-37.81143223","2010","281-287 Swanston Street","109302","85"
"611576","Seats - Outdoor","4511",null,"Docklands","Ten Ten Cafe ","144.9453402",null,null,null,"36",33741,"Cafes and Restaurants","-37.81453858","2010","1010 La Trobe Street","611576","1102"
"105383","Seats - Indoor","4511",null,"Melbourne (CBD)","Funky Curry ","144.9553894",null,null,null,"80",33750,"Cafes and Restaurants","-37.81500707","2010","212-224 King Street","105383","62"
"612820","Seats - Indoor","4511",null,"Melbourne (CBD)","Cafe Blu","144.9576127",null,null,null,"12",33773,"Cafes and Restaurants","-37.81525398","2010","147-185 William Street","612820","52"
"103394","Seats - Outdoor","4511",null,"North Melbourne","The Hot Poppy","144.9489706",null,null,null,"30",33815,"Cafes and Restaurants","-37.80473152","2010","9 Errol Street","103394","345"
"111175","Seats - Indoor","4511",null,"Southbank","Coffee Bean & Tea Leaf","144.9586604",null,null,null,"70",33822,"Cafes and Restaurants","-37.82312164","2010","8 Whiteman Street","110477","803"
"103123","Seats - Indoor","4511",null,"Carlton","Foo-Go's","144.9655339",null,null,null,"45",33843,"Cafes and Restaurants","-37.79670704","2010","258 Elgin Street","103123","203"
"106102","Seats - Indoor","4511",null,"Carlton","Amigos Lygon Street ","144.9664692",null,null,null,"95",33856,"Cafes and Restaurants","-37.80165695","2010","171 Lygon Street","106102","246"
"606674","Seats - Outdoor","4511",null,"Melbourne (CBD)","Caffeine At Re Vault","144.9645504",null,null,null,"12",33871,"Cafes and Restaurants","-37.80818365","2010","344 Swanston Street","105490","96"
"110639","Seats - Outdoor","4511",null,"Port Melbourne","KFC","144.918605",null,null,null,"40",33873,"Cafes and Restaurants","-37.8310487","2010","2 West Gate Freeway","110639","788"
"103810","Seats - Indoor","4511",null,"North Melbourne","The Old Melbourne Cafe","144.9558713",null,null,null,"146",33885,"Cafes and Restaurants","-37.80140031","2010","5-17 Flemington Road","103810","375"
"110008","Seats - Outdoor","4511",null,"East Melbourne","Geppetto Trattoria","144.9874273",null,null,null,"6",33889,"Cafes and Restaurants","-37.81636296","2010","78A Wellington Parade","110008","607"
"578320","Seats - Indoor","4511",null,"Melbourne (CBD)","Jolimont Expresso","144.9699175",null,null,null,"16",33910,"Cafes and Restaurants","-37.81784465","2010","2 Swanston Street","573333","6"
"603923","Seats - Indoor","4512",null,"Melbourne (CBD)","Zoom Organic 2 Go","144.9707325",null,null,null,"20",33917,"Takeaway Food Services","-37.8091842","2010","32-54 Lonsdale Street","580091","78"
"109327","Seats - Indoor","4400",null,"Carlton","Rydges on Swanston","144.963382",null,null,null,"110",33932,"Accommodation","-37.80141859","2010","701-713 Swanston Street","109327","243"
"110007","Seats - Outdoor","4512",null,"East Melbourne","Nikko Sushi Noodle ","144.9873663",null,null,null,"6",33956,"Takeaway Food Services","-37.81635606","2010","80 Wellington Parade","110007","607"
"103978","Seats - Outdoor","4511",null,"Docklands","Degani Bakery Cafe","144.9536422",null,null,null,"26",33961,"Cafes and Restaurants","-37.82253633","2010","18-38 Siddeley Street","111287","131"
"615808","Seats - Outdoor","4511",null,"Kensington","Kitcch Cafe ","144.9291382",null,null,null,"6",33962,"Cafes and Restaurants","-37.79407422","2010","512 Macaulay Road","615808","2524"
"105936","Seats - Indoor","4511",null,"Melbourne (CBD)","Dikstein's Corner Bar","144.9603413",null,null,null,"100",34000,"Cafes and Restaurants","-37.81631094","2010","433 Little Collins Street","105936","33"
"106107","Seats - Outdoor","4511",null,"Carlton","Zingarella","144.966488",null,null,null,"30",34003,"Cafes and Restaurants","-37.8011904","2010","189 Lygon Street","106107","246"
"620312","Seats - Outdoor","4511",null,"Docklands","Great Taste Take Away Food","144.9378299",null,null,null,"34",34008,"Cafes and Restaurants","-37.81315031","2010","23-37 Star Crescent","593737","1110"
"111021","Seats - Indoor","4511",null,"Melbourne (CBD)","Cafe 53","144.9728353",null,null,null,"22",34022,"Cafes and Restaurants","-37.8148555","2010","55 Flinders Lane","111021","18"
"620314","Seats - Indoor","4512",null,"Docklands","Movenpick Icecream Waterfront City","144.9378299",null,null,null,"6",34038,"Takeaway Food Services","-37.81315031","2010","3-5 Star Circus","593737","1110"
"614830","Seats - Indoor","4520",null,"Kensington","Tonik Bar","144.9286331",null,null,null,"60",34042,"Pubs, Taverns and Bars","-37.79404162","2010","524 Macaulay Road","614830","2523"
"108591","Seats - Indoor","4511",null,"Melbourne (CBD)","Postal Hall","144.9689753",null,null,null,"35",34053,"Cafes and Restaurants","-37.81350285","2010","114-120 Russell Street","108591","47"
"103999","Seats - Outdoor","4511",null,"Melbourne (CBD)","Williams Bar Cafe","144.9595106",null,null,null,"16",34068,"Cafes and Restaurants","-37.81943285","2010","1-13 William Street","103999","12"
"102714","Seats - Indoor","4511",null,"Carlton","Markov Place","144.9692712",null,null,null,"65",34076,"Cafes and Restaurants","-37.79771074","2010","350-352 Drummond Street","102714","216"
"104014","Seats - Indoor","4511",null,"Melbourne (CBD)","Kim Sing Chinese Restaurant","144.9665517",null,null,null,"79",34082,"Cafes and Restaurants","-37.81724878","2010","228-236 Flinders Street","104014","15"
"102073","Seats - Outdoor","4511",null,"Melbourne (CBD)","Shenis Curries","144.9687553",null,null,null,"8",34104,"Cafes and Restaurants","-37.81543178","2010","141-165 Collins Street","102073","26"
"102100","Seats - Indoor","4511",null,"Melbourne (CBD)","The Moat Coffee Shop","144.9598766",null,null,null,"20",34108,"Cafes and Restaurants","-37.81797777","2010","433-455 Collins Street","102100","23"
"110670","Seats - Outdoor","4511",null,"Melbourne (CBD)","City Blend","144.9628116",null,null,null,"20",34173,"Cafes and Restaurants","-37.81581721","2010","363-367 Little Collins Street","110670","34"
"105302","Seats - Indoor","4511",null,"Melbourne (CBD)","Torimatsu Japanese Restaurant","144.9552051",null,null,null,"54",34180,"Cafes and Restaurants","-37.81596556","2010","179 King Street","105302","51"
"109309","Seats - Outdoor","4512",null,"Melbourne (CBD)","Don Don Japanese Takeaway","144.9640475",null,null,null,"12",34194,"Takeaway Food Services","-37.81076317","2010","319-323 Swanston Street","109309","85"
"105832","Seats - Indoor","4511",null,"Melbourne (CBD)","Meiji Japanese Cafe","144.9693399",null,null,null,"70",34204,"Cafes and Restaurants","-37.81146308","2010","105 Little Bourke Street","105832","57"
"106209","Seats - Outdoor","4511",null,"Carlton","Donnini's ","144.9675104",null,null,null,"24",34232,"Cafes and Restaurants","-37.79953749","2010","320 Lygon Street","106209","218"
"108087","Seats - Outdoor","4511",null,"Melbourne (CBD)","Bean With Envy","144.9585116",null,null,null,"16",34237,"Cafes and Restaurants","-37.80897917","2010","408-416 Queen Street","108087","104"
"101186","Seats - Outdoor","4511",null,"Melbourne (CBD)","That Place","144.961492",null,null,null,"28",34253,"Cafes and Restaurants","-37.81443611","2010","408-412 Bourke Street","101186","54"
"104031","Seats - Indoor","4520",null,"Melbourne (CBD)","Phoenix","144.9719343",null,null,null,"120",34260,"Pubs, Taverns and Bars","-37.81587461","2010","82 Flinders Street","104031","17"
"105928","Seats - Indoor","4511",null,"Melbourne (CBD)","Cafe Segovia","144.9642254",null,null,null,"46",34266,"Cafes and Restaurants","-37.81528948","2010","317-321 Little Collins Street","105928","35"
"103924","Seats - Indoor","4511",null,"Melbourne (CBD)","Bambu Cafe","144.9708344",null,null,null,"80",34310,"Cafes and Restaurants","-37.81560645","2010","107-109 Flinders Lane","103924","17"
"105917","Seats - Indoor","4511",null,"Melbourne (CBD)","Alice's Thai Restaurant","144.9670943",null,null,null,"100",34323,"Cafes and Restaurants","-37.81447237","2010","209-221 Little Collins Street","105917","36"
"103312","Seats - Indoor","4512",null,"Melbourne (CBD)","Curry Bowl","144.9628783",null,null,null,"12",34331,"Takeaway Food Services","-37.81261442","2010","222-260 Elizabeth Street","103312","65"
"102269","Seats - Indoor","4511",null,"Melbourne (CBD)","Gingerboy Pty Ltd","144.9709314",null,null,null,"65",34337,"Cafes and Restaurants","-37.81125144","2010","27-29 Crossley Street","102269","58"
"103908","Seats - Outdoor","4511",null,"Parkville","Cafe at the Childrens","144.9501914",null,null,null,"70",34342,"Cafes and Restaurants","-37.79382016","2010","50-52 Flemington Road","103908","931"
"612820","Seats - Outdoor","4511",null,"Melbourne (CBD)","Cafe Blu","144.9576127",null,null,null,"24",34377,"Cafes and Restaurants","-37.81525398","2010","147-185 William Street","612820","52"
"560266","Seats - Outdoor","4511",null,"Docklands","Kinya Japanese Restaurant ","144.946356",null,null,null,"30",34393,"Cafes and Restaurants","-37.82488026","2010","58-70 Lorimer Street","560266","773"
"108621","Seats - Outdoor","4511",null,"Melbourne (Remainder)","Cafe Vue","144.9760426",null,null,null,"16",34403,"Cafes and Restaurants","-37.83570366","2010","393-401 St Kilda Road","108621","710"
"102063","Seats - Indoor","4511",null,"Melbourne (CBD)","Kenzan Japanese Restaurant","144.9726281",null,null,null,"120",34416,"Cafes and Restaurants","-37.81430616","2010","45 Collins Street","102060","28"
"105746","Seats - Indoor","4520",null,"Melbourne (CBD)","Melbourne Central Lion Hotel","144.9630189",null,null,null,"200",34442,"Pubs, Taverns and Bars","-37.81073331","2010","183-265 La Trobe Street","105746","85"
"110606","Seats - Indoor","4511",null,"Southbank","La Camera","144.9662623",null,null,null,"220",34448,"Cafes and Restaurants","-37.82066923","2010","3 Southgate Avenue","110380","753"
"102063","Seats - Indoor","4512",null,"Melbourne (CBD)","O- Bento","144.9726281",null,null,null,"30",34451,"Takeaway Food Services","-37.81430616","2010","45 Collins Street","102060","28"
"102161","Seats - Outdoor","4512",null,"Melbourne (CBD)","Mediterranean Deli","144.9707087",null,null,null,"30",34466,"Takeaway Food Services","-37.81358646","2010","80 Collins Street","102161","37"
"597186","Seats - Indoor","4511",null,"Melbourne (CBD)","Blahnik","144.9629442",null,null,null,"60",34484,"Cafes and Restaurants","-37.81491502","2010","385 Bourke Street","101146","44"
"602733","Seats - Outdoor","4511",null,"Port Melbourne","Ootoro","144.920988",null,null,null,"24",34498,"Cafes and Restaurants","-37.82600955","2010","1 Phillip Court","110589","786"
